,시,이름,매장명,주소
5241,서울,컴포즈커피,목동깨비시장점,서울 양천구 목동중앙북로 3 (목동)
5242,경기,컴포즈커피,고양원흥점,경기 고양시 덕양구 삼송로 8 104호
5243,울산,컴포즈커피,울산남창점,울산 울주군 온양읍 대운길 21 1층
5244,경기,컴포즈커피,의정부호원점,"경기 의정부시 호동로 67 113호,114호"
5245,울산,컴포즈커피,울산신정푸르지오점,울산 남구 팔등로 64-1 (신정동)
5246,경남,컴포즈커피,양산웅상점,경남 양산시 신명동로 61 1층 101호
5247,경남,컴포즈커피,양산석계점,경남 양산시 상북면 상북중앙로 351 
5248,서울,컴포즈커피,송파방이시장점,서울 송파구 백제고분로48길 8 (방이동)
5249,경기,컴포즈커피,시흥시청점,"경기 시흥시 새재로 23-2 1층 105,106호"
5250,인천,컴포즈커피,인천작전역점,인천 계양구 봉오대로 671 우남푸르미아 103호
5251,경남,컴포즈커피,진해북원로타리점,경남 창원시 진해구 여명로 4 동원베이힐즈 108호
5252,부산,컴포즈커피,감전시장점,부산 사상구 새벽시장로103번길 51 1층
5253,광주,컴포즈커피,광주수완장덕점,"광주 광산구 풍영로329번길 19  213동 105호 (장덕동, 수완지구 호반베르디움 2차아파트)"
5254,서울,컴포즈커피,강서세무서점,서울 강서구 공항대로 103 2동 103호
5255,경기,컴포즈커피,구리갈매점,경기 구리시 갈매중앙로 79 105호
5256,경남,컴포즈커피,거제상문점,경남 거제시 상동1길 19 1동 1층
5257,경남,컴포즈커피,함안칠원점,경남 함안군 칠원읍 원서로 16 101호
5258,광주,컴포즈커피,광주주월호반점,"광주 남구 회재로1186번길 23 (주월동, 호반빌딩)"
5259,제주,컴포즈커피,제주노형점,제주특별자치도 제주시 과원북4길 9 (노형동)
5260,인천,컴포즈커피,송도스마트밸리점,인천 연수구 송도미래로 30 F동 215호
5261,경기,컴포즈커피,남양주별내북부점,경기 남양주시 별내3로 340 천보프라자 101호
5262,경기,컴포즈커피,경기광주쌍령점,경기 광주시 경충대로1422번길 11-1  101호 (쌍령동)
5263,경기,컴포즈커피,안양만안구청점,경기 안양시 만안구 안양로 139-1 (안양동)
5264,서울,컴포즈커피,은평신사점,서울 은평구 갈현로 11 (신사동)
5265,경기,컴포즈커피,동탄테크노밸리점,"경기 화성시 동탄첨단산업1로 27 1층 M30, M52호"
5266,서울,컴포즈커피,가양양천초점,서울 강서구 양천로49길 43 102호
5267,경기,컴포즈커피,경기광주터미널점,"경기 광주시 광주대로 30 (경안동, 광주종합터미널)"
5268,경북,컴포즈커피,구미인의점,경북 구미시 인동중앙로 23-2 
5269,인천,컴포즈커피,인천학익법원점,인천 미추홀구 소성로 159 103호
5270,경남,컴포즈커피,창원법원점,경남 창원시 성산구 창이대로692번길 5 1층 108호
5271,울산,컴포즈커피,울산송정스마트시티점,울산 북구 박상진13로 3 (송정동)
5272,서울,컴포즈커피,신림난곡점,서울 관악구 난우길 14 (신림동)
5273,경기,컴포즈커피,남양주다산센트럴점,"경기 남양주시 다산중앙로82번길 72-29  1층 (다산동, 다산지금지구 F1-3-1)"
5274,제주,컴포즈커피,제주제원점,제주특별자치도 제주시 제원길 16 (연동)
5275,제주,컴포즈커피,서귀포창천점,제주특별자치도 서귀포시 안덕면 일주서로 1399 (창천리)
5276,충남,컴포즈커피,천안신불당중앙점,충남 천안시 서북구 불당21로 71 112호
5277,경기,컴포즈커피,포천신읍점,경기 포천시 중앙로 114 (신읍동)
5278,서울,컴포즈커피,중랑중화점,서울 중랑구 중랑역로 66 (중화동)
5279,전남,컴포즈커피,전남화순점,전남 화순군 화순읍 중앙로 75 107호
5280,부산,컴포즈커피,신구포반도유보라점,부산 북구 백양대로 1136 113동 103호
5281,경기,컴포즈커피,용인흥덕점,경기 용인시 기흥구 흥덕중앙로 55 1층 112호
5282,경기,컴포즈커피,하남감일지구점,경기 하남시 신우실로 65 지안프라자 1층 101호
5283,광주,컴포즈커피,광주화정한양점,광주 서구 월드컵4강로28번길 43  204호 (화정동)
5284,인천,컴포즈커피,인천간석시장점,인천 남동구 백범로 329 (간석동)
5285,경기,컴포즈커피,수원장안구청점,경기 수원시 장안구 송원로 81 113호
5286,경기,컴포즈커피,수원권선세류점,경기 수원시 권선구 세지로 74-1 (권선동)
5287,경기,컴포즈커피,하남미사역점,경기 하남시 미사강변동로 73 1층 106호
5288,경남,컴포즈커피,거제장평포레나점,경남 거제시 장평1로 129 119동 1층 101호
5289,경남,컴포즈커피,진영이진점,경남 김해시 진영읍 진산대로 63-11 103호
5290,부산,컴포즈커피,연산LG점,부산 연제구 토곡로 21 1층
5291,서울,컴포즈커피,방배점,서울 서초구 효령로 115 1층
5292,강원,컴포즈커피,원주태장점,강원 원주시 흥양로51번길 5  1층 (태장동)
5293,서울,컴포즈커피,마포성산점,서울 마포구 월드컵로 152 1층
5294,인천,컴포즈커피,인천산곡고점,"인천 부평구 부영로189번길 36  101호 (산곡동, 풍성프라자)"
5295,서울,컴포즈커피,미아점,서울 강북구 도봉로 175 1층
5296,경기,컴포즈커피,부천원미부흥시장점,경기 부천시 원미로97번길 37 (원미동)
5297,경기,컴포즈커피,분당우성점,"경기 성남시 분당구 중앙공원로40번길 42  49동 1층 115호 (서현동, 우성종합상가)"
5298,인천,컴포즈커피,인천작전점,"인천 계양구 계양대로 44 (작전동, 덕용프라자)"
5299,부산,컴포즈커피,루지동부산점,부산 기장군 기장읍 동부산관광로 34 일원 E동
5300,경북,컴포즈커피,구미산동점,경북 구미시 산동읍 신당2로1길 12  106호 (신당리)
5301,경기,컴포즈커피,안산초당점,경기 안산시 상록구 장화2길 8-1 103호
5302,서울,컴포즈커피,은평갈현시장점,서울 은평구 통일로87길 6 1층
5303,경기,컴포즈커피,수원영통구청점,"경기 수원시 영통구 효원로 397 (매탄동, 중앙프라자)"
5304,인천,컴포즈커피,송도학원가점,"인천 연수구 신송로 154 (송도동, 더 제니스)"
5305,광주,컴포즈커피,광주계림그랜드점,광주 동구 경양로 237 102호
5306,부산,컴포즈커피,연산중앙점,부산 연제구 월드컵대로111번길 7  1층 (연산동)
5307,서울,컴포즈커피,충무로점,서울 중구 필동로 3 1층
5308,서울,컴포즈커피,디지털미디어시티역점,서울 마포구 성암로 지하 184 
5309,경기,컴포즈커피,분당서현파크플라자점,"경기 화성시 효행로 287 (기안동, 보보스프라자)"
5310,강원,컴포즈커피,원주단구점,강원 원주시 단구로 384-1 (단구동)
5311,경북,컴포즈커피,울릉도도동점,경북 울릉군 울릉읍 도동3길 27 (도동리)
5312,경북,컴포즈커피,성주백전점,경북 성주군 성주읍 성주순환로1길 41 
5313,경기,컴포즈커피,화성봉담이마트점,"경기 화성시 효행로 287 (기안동, 보보스프라자)"
5314,경기,컴포즈커피,수원남문점,경기 수원시 팔달구 정조로758번길 5  1층 (팔달로3가)
5315,경남,컴포즈커피,창원내동점,"경남 창원시 성산구 연덕로184번길 48  105호 (내동, 공단상가)"
5316,부산,컴포즈커피,화전우방점,부산 강서구 화전산단4로 74 211동 112호
5317,인천,컴포즈커피,인천굴포천점,인천 부평구 장제로 205 
5318,인천,컴포즈커피,인천강화점,인천 강화군 강화읍 강화대로 423-1 
5319,서울,컴포즈커피,마곡파인스퀘어점,"서울 강서구 마곡중앙8로5길 11 (마곡동, 마곡파인스퀘어Ⅲ)"
5320,전북,컴포즈커피,익산동산점,전북 익산시 서동로 114 (동산동)
5321,서울,컴포즈커피,봉일시장점,서울 관악구 은천로 36 1층
5322,경기,컴포즈커피,동탄서연점,경기 화성시 동탄대로4길 47 (장지동)
5323,광주,컴포즈커피,광주선운점,"광주 광산구 선운중앙로 43 상가210동 지하1층. 105, 106호"
5324,경기,컴포즈커피,수원정자시장점,경기 수원시 장안구 수성로 261 1층
5325,경남,컴포즈커피,김해지내점,경남 김해시 분성로727번길 6 (지내동)
5326,부산,컴포즈커피,대티역점,부산 사하구 사리로 44 (괴정동)
5327,전남,컴포즈커피,전남보성역점,전남 보성군 보성읍 신흥길 5 
5328,서울,컴포즈커피,상계중앙점,"서울 노원구 상계로23다길 13-8  101동 110호, 111호 (상계동, 노원 아이파크)"
5329,광주,컴포즈커피,광주경신사거리점,광주 북구 금호로 42 2층
5330,충북,컴포즈커피,충주용산점,충북 충주시 남산로 82 (용산동)
5331,경기,컴포즈커피,고양행신점,"경기 고양시 덕양구 충경로 38 (행신동, 진일프라자)"
5332,서울,컴포즈커피,신정네거리점,서울 양천구 중앙로43길 14 102호
5333,서울,컴포즈커피,강서구청점,서울 강서구 화곡로 313 
5334,서울,컴포즈커피,천왕이펜하우스점,"서울 구로구 천왕로 32 (천왕동, 천왕 에이스 프라자)"
5335,부산,컴포즈커피,화명대천점,"부산 북구 양달로 74 114호, 117호"
5336,경남,컴포즈커피,양산어곡점,경남 양산시 어실로 212 1층
5337,인천,컴포즈커피,송도캠퍼스타운점,"인천 연수구 송도과학로27번길 55  제301동 1층 B동 116호 (송도동, 롯데캐슬 캠퍼스타운)"
5338,경남,컴포즈커피,양산부산대병원점,경남 양산시 물금읍 황산로 643 1층
5339,부산,컴포즈커피,부산박물관점,부산 남구 유엔로157번길 10  모이세1동 1층 (대연동)
5340,경기,컴포즈커피,평택송탄역점,경기 평택시 송탄공원로 53 201호
5341,경기,컴포즈커피,고양도래울점,경기 고양시 덕양구 도래울로 110 120호
5342,울산,컴포즈커피,울산무거점,울산 남구 북부순환도로13번길 19 (무거동)
5343,인천,컴포즈커피,인천서창DS점,인천 남동구 서창남순환로215번길 20  1동 104호 (서창동)
5344,경기,컴포즈커피,일산후곡마을점,"경기 고양시 일산서구 일산로 562 108호, 117호"
5345,서울,컴포즈커피,독산대륭테크노타운점,서울 금천구 가산디지털1로 5 1층 121호
5346,경기,컴포즈커피,고양행주산성점,경기 고양시 덕양구 행주로17번길 11-2 
5347,경기,컴포즈커피,안양메가트리아점,경기 안양시 만안구 태평로52번길 37  107호 (안양동)
5348,전북,컴포즈커피,정읍상동점,전북 정읍시 학산로 89-19 (상동)
5349,경기,컴포즈커피,동탄프리미엄아울렛점,경기 화성시 동탄기흥로257번가길 29  D동 1층 107호 (방교동)
5350,광주,컴포즈커피,광주화정라인동산점,"광주 서구 염화로45번길 13  1층 38호 (화정동, 라인동산아파트)"
5351,제주,컴포즈커피,서귀포표선점,제주특별자치도 서귀포시 표선면 표선중앙로 71 1층
5352,제주,컴포즈커피,화북공단점,제주특별자치도 제주시 화남로 65 (화북이동)
5353,대전,컴포즈커피,대전관저더샵점,대전 서구 관저로14번길 40 103호
5354,경기,컴포즈커피,수원고등자이점,"경기 수원시 팔달구 고등로 8 (고등동, 수원고등 LH2단지)"
5355,경기,컴포즈커피,광주오포점,"경기 광주시 오포읍 양벌로 300-2 104,105호"
5356,경기,컴포즈커피,오산운암점,"경기 오산시 운암로 124 103호, 104호"
5357,서울,컴포즈커피,광진긴고랑로점,서울 광진구 긴고랑로 80 107호
5358,경기,컴포즈커피,고양화정중앙공원점,경기 고양시 덕양구 화신로 278 107호
5359,부산,컴포즈커피,부암점,"부산 부산진구 백양산로53번길 62  103호 (당감동, 백양푸른채)"
5360,부산,컴포즈커피,오션테라스수변공원점,부산 수영구 광안해변로326번길 32 108호
5361,충남,컴포즈커피,천안청당점,충남 천안시 동남구 청수4로 16 102호
5362,제주,컴포즈커피,제주법원점,제주특별자치도 제주시 중앙로 325 (이도이동)
5363,경기,컴포즈커피,성남단대오거리점,경기 성남시 중원구 산성대로372번길 5  1층 (금광동)
5364,경북,컴포즈커피,흥해남성점,경북 포항시 북구 흥해읍 중성로32번길 14  1층 (남성리)
5365,경남,컴포즈커피,마산월영대동점,경남 창원시 마산합포구 월영남로 42 103호
5366,인천,컴포즈커피,인천완정점,인천 서구 청마로7번길 24  101호 (당하동)
5367,인천,컴포즈커피,인천부평현대1단지점,인천 부평구 경원대로 1286 102호
5368,경기,컴포즈커피,고양원흥도내점,경기 고양시 덕양구 도래울로 40 예승골드프라자 104호
5369,경기,컴포즈커피,안양평촌학원가점,경기 안양시 동안구 평촌대로 111 (호계동)
5370,경기,컴포즈커피,파주운정아이파크점,경기 파주시 심학산로 384 상가2동 31호
5371,경기,컴포즈커피,시흥한라비발디점,경기 시흥시 배곧1로 27-15 한라비발디캠퍼스 상가3동 106호
5372,서울,컴포즈커피,화곡우장초점,"서울 강서구 화곡로 274 (화곡동, 크라운뷰, 크라운타워)"
5373,부산,컴포즈커피,재반점,부산 해운대구 재반로 153 지하1층 일부호
5374,강원,컴포즈커피,강원삼척점,강원 삼척시 진주로 32 1층
5375,서울,컴포즈커피,구로항동점,서울 구로구 서해안로 2096 110호
5376,전북,컴포즈커피,전주평화점,전북 전주시 완산구 소대배기로 32 호태빌딩 102호
5377,경기,컴포즈커피,산본능안공원점,경기 군포시 고산로 683 1층 101호
5378,서울,컴포즈커피,연신내점,"서울 은평구 연서로 252 (불광동, 세종빌딩)"
5379,광주,컴포즈커피,광주흑석점,광주 광산구 풍영로101번안길 1-7  1층 (흑석동)
5380,광주,컴포즈커피,광주효천1지구점,광주 남구 효천2로 26 1층 108호
5381,광주,컴포즈커피,광주운암산하늘채점,광주 북구 동배마을길 29 120동 지하1층 120-5호
5382,인천,컴포즈커피,인천도화엘리웨이점,"인천 미추홀구 숙골로87번길 5  204동 1층 27호 (도화동, 더샵 인천스카이타워 2단지)"
5383,인천,컴포즈커피,부평힘찬병원점,인천 부평구 장제로 78 1층
5384,인천,컴포즈커피,인천영종운남점,"인천 중구 운남안길 10 (운남동, 영종빌딩)"
5385,부산,컴포즈커피,협성엘리시안점,부산 부산진구 망양로 973 
5386,인천,컴포즈커피,인천토지금고점,인천 미추홀구 토금중로47번길 1  1층 (용현동)
5387,서울,컴포즈커피,서울한양대점,서울 성동구 마조로 30 102호
5388,서울,컴포즈커피,마포프레스티지자이점,서울 마포구 대흥로24길 24 (염리동)
